Post URI,Content,Author,Timestamp,Likes,Replies,Reposts,keyword,sentiment_score,sentiment,month
at://did:plc:oc6n3npvipf53afcyl3ouxq4/app.bsky.feed.post/3lwesqzimjs2l,"Could we slow or accelerate brain aging with a single molecular switch?
In Decoding Longevity, Dr. Macsue Jacques & Dr. Raghav Sehgal speak with Dr. Nathalie Saurat about the emerging role of neddylation in Alzheimer’s research
🎙 Full episode out now
#BrainHealth #LongevityScience #Neurodegeneration",decodinglongevity.bsky.social,2025-08-14 16:58:17.610000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:ctajoxpdakbcn2ylln2xhpqu/app.bsky.feed.post/3lwesqfbgqh2h,"Dreaming of a longer, healthier life? 🌊 Scientists say living by the sea can add years to your life! 🏖️ Ready to pack your bags and start anew on the coast? #CoastalLiving #Longevity",glassalmanac.bsky.social,2025-08-14 16:57:55.908000+00:00,0,0,0,longevity,0.4857,Positive,2025-08
at://did:plc:gja4f3db6sqtgza5ebrnyier/app.bsky.feed.post/3lwesneheus2b,I just hope he goes to Verlander’s shoulder doc (El Attrache I think) and has similar post work success and longevity 🤞,bootyhippie.bsky.social,2025-08-14 16:56:14.604000+00:00,1,1,0,longevity,0.765,Positive,2025-08
at://did:plc:oad6oh7t4odigvrc67n2n7pz/app.bsky.feed.post/3lwerq664xk2b,Hexclad seems good but the verdict is out on how good they are longevity-wise for such an investment.,snarkysteff.bsky.social,2025-08-14 16:39:54.308000+00:00,2,1,0,longevity,0.7717,Positive,2025-08
at://did:plc:ppoirrgbgedz2beuxyyalaqx/app.bsky.feed.post/3lweratgnjb2j,"Engine Oil Filter Housing 11428596283 For BMW 230I 320I 330E 330I 430I 530I 530E-When maintaining or repairing BMW models equipped with B46 and B48 engines, t- https://carpartsmotors.com/engine/engine-oil-coolers-lines/engine-oil-filter-housing-11428596283-for-bmw-230i-320i-330e-330i-430i-530i-530e/",carpartsmotors.com,2025-08-14 16:31:20.207000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:ppoirrgbgedz2beuxyyalaqx/app.bsky.feed.post/3lwerapn7sr2q,Transmission Oil Cooler Fits Nissan Pathfinder INFINITI JX35 QX60 216063KA2B US-Maintaining optimal transmission performance is crucial for the longevity and r- https://carpartsmotors.com/engine/engine-oil-coolers-lines/transmission-oil-cooler-fits-nissan-pathfinder-infiniti-jx35-qx60-216063ka2b-us/,carpartsmotors.com,2025-08-14 16:31:16.304000+00:00,0,0,0,longevity,0.3612,Positive,2025-08
at://did:plc:ppoirrgbgedz2beuxyyalaqx/app.bsky.feed.post/3lweramw2pr2x,"Automatic Transmission Oil Cooler For Toyota Highlander 20-21 V6 3.5L 329100E090-If you own a 2020 or 2021 Toyota Highlander with the V6 3.5L engine, maintain- https://carpartsmotors.com/engine/engine-oil-coolers-lines/automatic-transmission-oil-cooler-for-toyota-highlander-20-21-v6-3-5l-329100e090/",carpartsmotors.com,2025-08-14 16:31:13.705000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:ppoirrgbgedz2beuxyyalaqx/app.bsky.feed.post/3lwerakgsml2m,"Automatic Transmission Oil Cooler For Toyota Highlander 2020-2021 V6 3.5L Front-If you own a 2020 or 2021 Toyota Highlander with the V6 3.5L engine, maintainin- https://carpartsmotors.com/engine/engine-oil-coolers-lines/automatic-transmission-oil-cooler-for-toyota-highlander-2020-2021-v6-3-5l-front/",carpartsmotors.com,2025-08-14 16:31:11.011000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:uyssbg4nfpqqqrkhu7haqar2/app.bsky.feed.post/3lwer73sbks2h,"Wonder what this guy thinks he’s going to look like at 80 years old, if he lives that long. Steroids are bad for longevity!",vietvet66.bsky.social,2025-08-14 16:30:22.005000+00:00,0,0,0,longevity,-0.3164,Negative,2025-08
at://did:plc:vk4mh2ish3cxli5ywrfpu7gx/app.bsky.feed.post/3lweqzrmb4225,"What if you wanted to have, say, a kid predetermined to grow to 6-foot-3 who was left handed, had a shoulder made of the best human-rubber alloy around, keen eyesight, guaranteed physical peak longevity and wicked command of his breaking stuff?",kennysmith.bsky.social,2025-08-14 16:27:22.906000+00:00,1,1,0,longevity,0.5106,Positive,2025-08
at://did:plc:ers43dj46xtacyw7voopezdq/app.bsky.feed.post/3lweqkn42dk2e,"This totally makes sense - neither of these situations had any regularity. With the Sox, I can't even think of who a captain would be since there isn't anyone on that team with longevity and talent.",ryanarsenault.bsky.social,2025-08-14 16:18:55.212000+00:00,1,0,0,longevity,0.4215,Positive,2025-08
at://did:plc:urw6fkiybtyobjshtzab6he5/app.bsky.feed.post/3lweqif7j5k2e,"We’ve been seeing a slide for a very long time, but Collaros would either bounce back or his flaws would be masked by the rest of the team’s performance. I’ve underestimated his longevity before, but I think the slide is now irreversible.",crankyfrankclair.bsky.social,2025-08-14 16:17:40.709000+00:00,1,0,0,longevity,-0.5927,Negative,2025-08
at://did:plc:3mzuam7kabgtve6n2gijksmr/app.bsky.feed.post/3lweqeapjhk2f,"Check out this unique looking little guy! There is another video of him running on a cat wheel too, which may help explain his longevity.",pixelsandalchemy.bsky.social,2025-08-14 16:15:20.506000+00:00,5,0,0,longevity,0.4574,Positive,2025-08
at://did:plc:zw7s77jdtrrjfbjzvkn5vozb/app.bsky.feed.post/3lwepvpknzs2z,Infant mortality accounts for the longevity number. There were still people who lived long lives.,oleander0.bsky.social,2025-08-14 16:07:12.809000+00:00,3,1,0,longevity,0.0772,Positive,2025-08
at://did:plc:ejuy47d6cadik6j65bsbqamy/app.bsky.feed.post/3lwepr4vhg22u,"Finding your true supporters can be very daunting as a music maker and sometimes can make or break your ability to have longevity. 🤦‍♂️

This week on I touched on some of the ways to spot a causal listener from a real fan! 💪

Checkout the full video on my YouTube channel here 👉 youtu.be/twSpFOhW0Ak?si",anthonychurchmusic.bsky.social,2025-08-14 16:04:40.410000+00:00,0,0,0,longevity,0.8622,Positive,2025-08
at://did:plc:sojcjessarge353lvrg7obds/app.bsky.feed.post/3lwepiyij7z2e,"Post-transplant nutrition is complex: balancing graft longevity, metabolic health, and dietary considerations. In #ASNKidneyNews: how the Plant-Dominant Low-Protein Diet may fit into treatment plans for recipients of kidney transplants. kidney.pub/KN1708-18 kidney.pub/KN-lifestyle #ASNKidneyNews
",asnpublications.bsky.social,2025-08-14 16:00:07.906000+00:00,2,0,0,longevity,0.3612,Positive,2025-08
at://did:plc:5rdvgkg3r4qf6vo3vqdqhkpo/app.bsky.feed.post/3lwenglx7t22e,"Venus Williams will be back at the U.S. Open at age 45 — playing both singles and mixed doubles. She’s part of a growing wave of elite athletes challenging the limits of age and performance, rewriting what longevity looks like in pro sports.
globelynews.com/sports/venus...",globelynews.bsky.social,2025-08-14 15:23:00.702000+00:00,0,0,0,longevity,0.6808,Positive,2025-08
at://did:plc:luyspucx7l6vzr4slq3lmt2f/app.bsky.feed.post/3lwengcmdek27,Legitimately hilarious and outrageous that the US is targeting participants of Cuba's medical missions because they are depriving the Cubans of health care by sending doctors abroad. US may want to look at longevity statistics cuz under that logic every American doctor is guilty of the same.,goldstein.bsky.social,2025-08-14 15:22:50.909000+00:00,4,0,2,longevity,-0.3818,Negative,2025-08
at://did:plc:lcmtmy7zn7qpbvrremjv5ryh/app.bsky.feed.post/3lwemgdaqkw2a,"https://tips.betterlover.com/oxytocinyogurtvideovidbluesky2

#Oxytocin #HormoneHealth #Longevity #AntiAging #StressRelief #Cortisol #GutHealthJourney #NaturalWellness #WomensHealth #BetterLover",susanbratton.bsky.social,2025-08-14 15:04:55.304000+00:00,2,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:lcmtmy7zn7qpbvrremjv5ryh/app.bsky.feed.post/3lwemg4iiow2k,"It's one of my top longevity tips for winning the battle against aging. 💪

Reuteri: https://tips.betterlover.com/myreuteri
Crispatus: https://tips.betterlover.com/mycrispatus
Gut to Glow Products: ",susanbratton.bsky.social,2025-08-14 15:04:48.103000+00:00,0,1,0,longevity,0.3818,Positive,2025-08
at://did:plc:yi6ppacq66u3qe4xoyhcfj4b/app.bsky.feed.post/3lwelzebjx22k,"We also folded in perspectives on longevity, obsession over metrics and achieving health indirectly from @dshaywitz.bsky.social, @vicmsong.bsky.social, Jordan Shlain, Dawn Teh and @jomierau.bsky.social.",buildingh.bsky.social,2025-08-14 14:57:41.504000+00:00,2,0,1,longevity,-0.34,Negative,2025-08
at://did:plc:r26ebrk2v3kxvg2qz5b63xh3/app.bsky.feed.post/3lweltfimjk2z,"This 10,000-word article about biohacking and longevity contains exactly 157 words about women's life spans. 

The rest is just dudes (mostly rich dudes) and their treasured erections. 

www.newyorker.com/magazine/202...",fritinancy.bsky.social,2025-08-14 14:54:22.507000+00:00,5,2,1,longevity,0.802,Positive,2025-08
at://did:plc:yi6ppacq66u3qe4xoyhcfj4b/app.bsky.feed.post/3lwelrju2ck2k,"For our most recent newsletter, we were inspired by @tadfriend.bsky.social's @newyorker.com profile of the longevity movement & by John Kay’s writings on “obiquity.” We  ask what it would take to achieve health by not focusing on it so much. mailchi.mp/cc9491e30ea8...",buildingh.bsky.social,2025-08-14 14:53:19.005000+00:00,2,1,2,longevity,0.4939,Positive,2025-08
at://did:plc:mubdgh4dse5ib3rlke7yu5am/app.bsky.feed.post/3lwekz2vsxc2l,"As for Roshi's staff, Toriyama said ""It's just a staff"" but this is a case where culture was subconsciously at play. There is a Daoist sennin named Juro-jin or Old Man of Longevity who looks a lot like Roshi, carries a knotted staff, & is accompanied by a turtle because they are long-lived creatures",finalforumpod.bsky.social,2025-08-14 14:40:22.316000+00:00,0,1,0,longevity,0.7469,Positive,2025-08
at://did:plc:ffaj4w4fp75joqlg4pz3ljpu/app.bsky.feed.post/3lwekws7jkc2c,"💡 More energy. Better focus. Restful sleep.
In just 15 minutes a day, AETHON Longevity Practices help you feel sharper, stronger, and more alive — at any age.

No gimmicks. Just science-backed habits.
🔗 www.aethon.me",aethon-longevity.bsky.social,2025-08-14 14:38:28.904000+00:00,7,0,1,longevity,0.9196,Positive,2025-08
at://did:plc:623st67kkthivj4c6icvkqnq/app.bsky.feed.post/3lwekrxhqjc2h,"Screw this anti-AI, anti-longevity, degrowther bullshit",ens0.me,2025-08-14 14:35:38.106000+00:00,28,0,4,longevity,-0.6369,Negative,2025-08
at://did:plc:ppoirrgbgedz2beuxyyalaqx/app.bsky.feed.post/3lwekkbawke25,"Dynacraft F50-6530-10225 Hardline Suction,Txv To F-When it comes to maintaining or repairing the air conditioning system on Peterbilt and Kenworth trucks, choosing the right comp- https://carpartsmotors.com/air-conditioning-heating/ac-hoses-fittings/dynacraft-f50-6530-10225-hardline-suctiontxv-to-f/",carpartsmotors.com,2025-08-14 14:31:20.204000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:seryb26gdqo3j2i2qvguxhzt/app.bsky.feed.post/3lwekaxazz22b,I dunno why people expect art longevity on a public canvas,gumbarius.bsky.social,2025-08-14 14:26:06.205000+00:00,4,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:b5hht7gkvblsmncmcavmju2q/app.bsky.feed.post/3lwej76jaek25,"Ok I disagree with Robert Evan’s’ take on shutting down longevity research, but I do think it’s not unreasonable to be worried about the elite ruling class keeping “immortality” only for themselves and running the world forever",umbraviolet.bsky.social,2025-08-14 14:07:14.109000+00:00,3,0,0,longevity,-0.4588,Negative,2025-08
at://did:plc:krbjorbt2ayl7lk7n6xrsdqj/app.bsky.feed.post/3lwehiravlk26,Ancient healing meets modern science— #DryFastingClub. #DryFasting #Longevity #Wellness,carlajones051989.bsky.social,2025-08-14 13:36:47.904000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:qvp6cnmtvwfiuievarcoqp57/app.bsky.feed.post/3lwehebyx2s26,Dry fasting strengthens mind & body— #DryFastingClub. #DryFasting #Longevity,isabellawilson2228.bsky.social,2025-08-14 13:34:17.403000+00:00,0,0,0,longevity,0.4588,Positive,2025-08
at://did:plc:ppoirrgbgedz2beuxyyalaqx/app.bsky.feed.post/3lweh72aaeu2d,"MotoRad Coolant Thermostat Seal for 1992-2008 Dodge Viper Engine Cooling op-If you own a Dodge Viper from 1992 to 2008, maintaining the engine- https://carpartsmotors.com/engine-cooling/car-truck-engine-thermostats-housings/motorad-coolant-thermostat-seal-for-1992-2008-dodge-viper-engine-cooling-op/",carpartsmotors.com,2025-08-14 13:31:22.906000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:ppoirrgbgedz2beuxyyalaqx/app.bsky.feed.post/3lweh6rhmxw23,"FOR 2017-2023 CADILLAC XT5 XT6 GMC ACADIA 3.6L THERMOSTAT HOUSING ASSEMBLY NEW-If you own a 2017-2023 Cadillac XT5, XT6, or GMC Acadia with- https://carpartsmotors.com/engine-cooling/car-truck-engine-thermostats-housings/for-2017-2023-cadillac-xt5-xt6-gmc-acadia-3-6l-thermostat-housing-assembly-new/",carpartsmotors.com,2025-08-14 13:31:13.402000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:qwx3eyjy5dqxt6fhxjuiwggg/app.bsky.feed.post/3lweguxmzhk23,SHM is an innovative method of monitoring structural status & performance without otherwise affecting the structure itself by utilising several types of sensors embedded in or attached to a structure to detect exceedance of allowed performance criteria and to identify & verify structural behaviour.,geosig.bsky.social,2025-08-14 13:25:48.206000+00:00,0,0,0,longevity,0.4404,Positive,2025-08
at://did:plc:rfqjfqgcduyaerpko2hyugkg/app.bsky.feed.post/3lwegbomn5k2x,"We can sum up the effect of society on people's health by looking at the longevity statistics: Women live longer than men.

Compare the support for breast vs testicular cancer, accidents and diseases  from work, graduation rates etc.. Men seem to have it harder in many ways, hence the longevity gap.",adhowlett.bsky.social,2025-08-14 13:14:57.803000+00:00,0,2,0,longevity,-0.6124,Negative,2025-08
at://did:plc:lc6hdhnjkgccd6ysi7e23pll/app.bsky.feed.post/3lweg6cccec2o,"Big-data longevity specialist boosts HonorHealth Research Institute's efforts to help patients ...
->EurekAlert | More info from EcoSearch",bigearthdata.bsky.social,2025-08-14 13:13:03.304000+00:00,1,0,0,longevity,0.6124,Positive,2025-08
at://did:plc:ppoirrgbgedz2beuxyyalaqx/app.bsky.feed.post/3lweflnttw62x,"Ssangyong Actyon Air Filter Box Genuine 2.0 Xdi 2007 Lhd-When it comes to maintaining optimal engine performance and longevity for your Ssangyong Actyon 2.0 Xdi 2007 LHD, - https://carpartsmotors.com/air-fuel-delivery/car-truck-fuel-tank-caps/ssangyong-actyon-air-filter-box-genuine-2-0-xdi-2007-lhd/",carpartsmotors.com,2025-08-14 13:02:38.304000+00:00,0,0,0,longevity,0.3612,Positive,2025-08
at://did:plc:ppoirrgbgedz2beuxyyalaqx/app.bsky.feed.post/3lweflgxiyu2a,"Subaru Outback Fuel Pump Denso 294000-0760 Eng Type: Ee20Z 2.0D 150Hp 2007-If you own a 2007 Subaru Outback 2.0D with the EE20Z engine, maintaining reliab- https://carpartsmotors.com/air-fuel-delivery/car-truck-fuel-tank-caps/subaru-outback-fuel-pump-denso-294000-0760-eng-type-ee20z-2-0d-150hp-2007/",carpartsmotors.com,2025-08-14 13:02:31.110000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:ebauj6yd3uaxje662amdnhug/app.bsky.feed.post/3lwefihmqvc2i,"I have a very specific art peeve: big solid prints on t-shirts. Like, it can be a very beautiful print, but it was definitely done with a screen or frame for viewing in mind, not a flexible, wearable garment. A good shirt print NEEDS negative space, it helps with the longevity of the print too!",moralunicorn.bsky.social,2025-08-14 13:00:51.108000+00:00,2,0,0,longevity,0.8266,Positive,2025-08
at://did:plc:dmng6cahxeol4jpcfga2yf4u/app.bsky.feed.post/3lwefaljngk2m,3 minutes?  Mr. Longevity!,zooropean.bsky.social,2025-08-14 12:56:25.207000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:ttnsclr4clpx7vh5jpwu6ffi/app.bsky.feed.post/3lwef6wqtgs2p,Clarion the database/programming system? Wow. My dad used to programme in that :-D Always amazed at the longevity of business software.,paulmwatson.com,2025-08-14 12:55:31.808000+00:00,1,0,0,longevity,0.9008,Positive,2025-08
at://did:plc:wmhi66ipkl4qfs54db7iu7f7/app.bsky.feed.post/3lwef6unoys2c,"Don't hold your breath.

With his diet and lifestyle, Trump should have died about 30 years ago. 

Billy Joel told us, ""Only the good die young."" Ipso facto, shitheads are forever. The key to longevity is evil.",deut2314.bsky.social,2025-08-14 12:55:29.205000+00:00,0,1,0,longevity,-0.9274,Negative,2025-08
at://did:plc:l2m6rghprgzu2bfnkw3ybnbc/app.bsky.feed.post/3lweedfkbwc23,"Strange Tales №123

I don't have much to say about the issue itself, but I find it surprising that a character who was introduced in these solo Torch comics had such longevity. This guy has his own LEGO minifigure — he's in the big leagues.",egolikol.bsky.social,2025-08-14 12:40:22.605000+00:00,0,1,0,longevity,0.3071,Positive,2025-08
